doc_id,raw_confidence,processed_confidence,raw_CER,processed_CER,raw_WER,processed_WER
contract_01,96.30459079710145,96.03706163043478,0.07623318385650224,0.07623318385650224,0.08396946564885496,0.08396946564885496
contract_02,96.44539797101449,96.18094807246376,0.07623318385650224,0.07623318385650224,0.08396946564885496,0.08396946564885496
contract_03,96.44686105263158,96.0685310150376,0.07816091954022988,0.07816091954022988,0.0873015873015873,0.0873015873015873
contract_04,96.41224464122136,95.30176575572519,0.07780320366132723,0.07780320366132723,0.08870967741935484,0.08870967741935484
contract_05,96.42471637878788,96.31697778030302,0.0774487471526196,0.0774487471526196,0.088,0.088
contract_06,72.99743821839081,96.19770135555555,0.21679909194097616,0.0771850170261067,0.5078125,0.0859375
contract_07,96.40632566176471,96.05568678358209,0.0576271186440678,0.07909604519774012,0.07874015748031496,0.10236220472440945
contract_08,96.45519014285715,95.86931172180452,0.0774487471526196,0.0774487471526196,0.0873015873015873,0.0873015873015873
